Date,AA UN Equity,AXP UN Equity,BA UN Equity,BAC UN Equity,CAT UN Equity,CSCO UW Equity,CVX UN Equity,DD UN Equity,DIS UN Equity,GE UN Equity,HD UN Equity,HPQ UN Equity,IBM UN Equity,INTC UW Equity,JNJ UN Equity,JPM UN Equity,KO UN Equity,MCD UN Equity,MMM UN Equity,MRK UN Equity,MSFT UW Equity,PFE UN Equity,PG UN Equity,T UN Equity,TRV UN Equity,UNH UN Equity,UTX UN Equity,VZ UN Equity,WMT UN Equity,XOM UN Equity
2011/3/1,16.25,43.15,70.12,13.93,99.86,18.58,102.9,53.22,42.99,20.25,36.76,42.91,160.01,21.4,60.69,45.6,32.455,74.89,90.46,32.46,26.18,19.14,62.74,28.08,59.22,42.45,82.08,36.02,52.07,84.8
2011/3/2,16.18,43.02,69.57,13.83,100.97,18.5,103.47,53.06,43.29,20.32,36.66,43.24,160.16,21.49,60.81,45.21,32.215,74.69,91.32,32.58,26.07,19.19,62.41,28.17,58.81,43.56,82.05,36.34,51.97,85.08
2011/3/3,16.63,44.3,71.71,14.27,104.25,18.53,104.19,54.55,44.07,20.75,37.55,43.2,163.48,21.79,61.05,46.08,32.785,76.24,92.81,33.1,26.2,19.77,62.55,28.13,59.05,44.79,83.85,36.36,52.01,85.82
2011/3/4,16.58,43.72,71.8,14.12,103.04,18.42,103.75,53.87,43.55,20.37,37.22,42.58,161.89,21.58,61.06,45.52,32.605,76.03,92.19,33.06,25.97,19.66,62.03,27.93,59.18,44.45,82.86,36.08,52.07,85.08
2011/3/7,16.25,43.71,70.88,14.03,102.13,18.2,103.01,53.26,43.02,20.38,36.87,41.98,159.93,21.21,60.4,45.19,32.61,76.29,92.4,32.83,25.72,19.61,61.71,27.9,58.96,43.56,82.28,36.01,52.02,84.72
2011/3/8,16.49,45.24,72.04,14.69,104.13,18.23,103.7,54.26,43.2,20.61,37.04,42.41,162.28,21.14,60.71,46.42,32.82,75.55,93.75,32.97,25.91,19.68,62.05,28.46,59.06,43.83,83.26,36.48,52.44,84.6
2011/3/9,16.3,45.05,72.09,14.59,102.36,18.12,102.14,53.71,43.12,20.63,37.67,42.05,165.86,21.2,60.4,46.56,32.81,75.78,93.17,33.29,25.89,19.66,62,28.79,59.4,44.49,82.89,36.65,52.67,84.38
2011/3/10,15.82,44.02,71.29,14.26,98.39,17.91,99.08,52.59,42.47,20.1,37.07,41.47,162.02,20.79,59.61,45.53,32.645,76.68,90.01,32.9,25.4,19.35,61.49,28.61,58.52,43.79,80.92,36.4,52.65,81.38
2011/3/11,16.03,44.28,71.64,14.38,100.02,17.95,99.93,52.9,42.93,20.36,37.14,41.73,162.43,20.87,59.69,45.74,32.405,76.73,91.61,32.73,25.68,19.47,61.49,28.46,58.88,43.59,81.28,35.85,52.59,82.12
2011/3/14,16.12,43.91,70.74,14.23,102.1,17.85,100.8,53.02,42.24,19.92,36.68,41.49,161.39,20.84,59.13,45.3,31.97,75.67,91.02,32.38,25.69,19.81,61.35,28.19,58.86,43.16,80.74,35.18,52.32,82.38
2011/3/15,16.04,43.64,69.69,13.96,100.75,17.39,101.23,52.4,41.62,19.61,36.29,40.93,159.02,20.18,58.48,44.61,31.515,75.12,89.5,31.86,25.39,19.76,60.66,27.81,58.52,42.79,79.51,34.87,52.06,81.39
2011/3/16,15.64,42.36,67.69,13.69,100.4,17.04,99.51,51.53,40.6,18.93,35.68,40.13,153,19.82,57.66,43.81,30.8,73.38,87.55,31.08,24.78,19.3,59.73,27.33,58.05,41.86,78.33,34.3,51.38,79.31
2011/3/17,16.01,43.42,68.3,13.98,103.12,17,102.24,52.33,40.76,19.22,35.76,41.43,154.18,19.9,58.13,44.56,31.14,73.4,88.69,31.44,24.78,19.88,60.43,27.74,58.68,42.27,79.49,35.33,51.37,81.16
2011/3/18,16.11,44.17,69.1,14.04,105.06,17.14,102.8,52.99,41.23,19.25,36,41.32,155.89,19.93,58.57,45.74,31.35,72.99,88.98,31.91,24.8,20.18,60.6,27.94,58.06,42.6,80.16,35.84,51.52,80.85
2011/3/21,16.56,44.32,71.2,14.05,107.59,17.39,105.19,53.83,41.82,19.72,36.43,41.78,157.68,20.19,58.83,45.65,31.785,73.76,90.95,32.39,25.35,19.98,61.3,28.26,58.95,43.19,81.46,36.46,51.94,82.89
2011/3/22,16.45,44.75,71.85,13.88,106.79,17.45,105.23,53.67,41.44,19.49,36.29,41.74,158,20.15,58.79,45.47,31.755,73.87,90.7,32.53,25.295,19.94,60.93,28.1,58.28,42.74,80.88,36.95,52,82.56
2011/3/23,16.95,45.02,72.72,13.65,106.76,17.58,105.48,53.46,42.24,19.53,36.62,42.07,159.53,20.29,58.72,45.6,32.135,74.53,92.14,32.63,25.54,19.92,60.91,28.14,58.43,42.75,81.86,36.98,51.64,82.6
2011/3/24,17.11,45.59,72.76,13.48,108.37,17.36,105.38,53.68,42.86,19.78,37.36,43.1,160.04,20.38,59.03,45.73,32.345,74.93,92.58,32.72,25.81,20.3,61.14,28.54,58.83,43.8,82.76,37.18,52.59,82.73
2011/3/25,17.09,45.59,73.34,13.34,109.09,17.28,106.78,54.1,42.97,19.75,37.42,42.53,162.18,20.37,58.98,45.86,32.61,75.25,92.27,32.57,25.62,20.35,60.88,28.85,58.98,43.75,83.52,37.29,52.35,83.62
2011/3/28,17.24,45.72,73.3,13.37,109.4,17.17,106.04,53.93,42.52,19.75,36.65,42.14,161.37,20.34,59.24,45.96,32.515,75,92.12,32.45,25.41,20.27,60.66,29.36,58.91,43.87,83.47,37.75,52.19,83.47
2011/3/29,17.49,45.65,73.62,13.35,110.54,17.44,107.37,54.59,42.94,19.86,37.7,41.11,162.88,20.28,59.22,46.02,32.86,75.37,92.84,32.78,25.49,20.38,61.28,30.05,59.26,44.48,84.12,38.29,52.26,83.25
2011/3/30,17.64,45.91,73.8,13.45,111.53,17.32,108.01,55.37,43.35,20.11,37.57,41.3,163.6,20.46,59.38,46.45,33.02,75.81,92.47,33.3,25.58,20.34,61.97,30.71,59.39,45.4,84.23,38.46,52.36,84.49
2011/3/31,17.65,45.2,73.93,13.33,111.35,17.15,107.43,54.97,43.09,20.05,37.06,40.97,163.07,20.17,59.25,46.1,33.175,76.09,93.5,33.01,25.36,20.31,61.6,30.6,59.48,45.2,84.65,38.54,52.05,84.13
2011/4/1,17.47,45.36,74.01,13.37,113.12,17.04,108.32,55.19,42.85,20.34,37.56,40.98,164.27,19.72,59.49,46.35,33.61,75.99,93.13,33.07,25.48,20.38,62.08,30.62,59.71,45.61,85.32,38.47,52.13,84.68
2011/4/4,17.56,45.42,73.95,13.44,113.38,17.06,108.23,55.59,42.63,20.53,37.47,40.34,164.25,19.49,60.15,46.34,33.83,76.39,93.64,33.27,25.55,20.54,62.26,30.77,59.63,45.6,85.23,38.61,52.65,84.87
2011/4/5,18.05,45.42,73.23,13.47,112.31,17.22,109.33,56.06,42.43,20.33,37.6,40.29,163.99,19.71,59.8,46.58,33.735,76.6,93.39,33.16,25.78,20.45,61.67,30.7,59.13,45.09,85.4,38.38,52.74,85.42
2011/4/6,18.13,46.28,73.72,13.72,111,18.07,108.66,56.02,42.27,20.55,37.5,41.18,164.04,19.95,59.66,47.64,33.815,76.72,93.82,33.35,26.15,20.29,61.76,30.47,59.94,44.96,85.66,37.85,52.98,85.18
2011/4/7,18.12,46.16,74.29,13.61,109.85,17.91,108.94,55.57,42.04,20.35,37.83,41.08,164.38,20.03,59.48,47.4,33.72,76.01,93.19,33.33,26.2,20.33,62.13,30.54,59.79,44.43,85.36,37.76,53,85.76
2011/4/8,17.92,46.28,73.47,13.48,109.82,17.65,109.66,55.4,41.76,20.19,37.46,40.7,164.05,20.02,59.46,46.84,33.635,76.04,93.22,33.67,26.07,20.46,61.9,30.71,59.58,44.38,84.81,37.72,52.54,85.95
2011/4/11,17.77,46.38,73.76,13.49,109.07,17.49,107.78,54.85,41.89,20.18,37.6,41.05,163.95,20.12,59.86,46.86,33.7,76.25,93.8,33.59,25.99,20.67,62.19,30.66,60.42,44.32,84.98,37.85,52.82,85.16
2011/4/12,16.7,46.02,73.08,13.47,106.57,17.44,104.18,53.75,41.63,20.01,37.76,41.08,163.25,19.76,59.94,46.64,33.45,76.66,92.37,33.56,25.64,20.46,62.89,30.47,59.69,44.81,83.98,37.64,53.52,83.18
2011/4/13,16.55,46.1,72.13,13.27,107.63,17.25,103.81,53.82,41.7,19.94,37.67,41.13,163.95,19.78,59.6,46.25,33.64,76.89,92.86,33.47,25.63,20.46,62.99,30.18,59.93,44.33,84.21,37.69,53.63,83.16
2011/4/14,16.55,45.88,72.3,13.13,107.58,17.17,104.88,54.11,41.02,20,37.84,40.36,164.97,19.58,60.02,44.97,34.155,77.07,92.94,33.86,25.4,20.49,63.3,30.29,59.63,44.82,83.98,37.71,53.5,83.44
2011/4/15,16.52,46.25,72.6,12.82,107.21,17.03,106.24,54.89,41.52,20.04,38.17,40.26,166.21,19.75,60.56,44.89,34.005,77.38,92.82,34.51,25.38,20.53,64.18,30.65,59.8,44.98,83.45,37.85,53.55,84.29
2011/4/18,16.14,46.06,72.79,12.42,103.9,16.73,104.5,53.8,41.2,19.98,37.76,39.75,165.94,19.65,60.46,43.96,33.655,77,91.45,33.93,25.1,20.4,64,30.31,59.01,43.55,81.7,37.31,53.31,83.1
2011/4/19,16.45,46.64,73.15,12.34,106.1,16.61,105.4,54.67,41.35,20.26,37.77,39.99,165.4,19.85,62.69,44.66,33.535,76.6,91.86,33.76,25.15,20.53,63.86,30.31,58.18,43.96,82.36,37.24,53.35,83.8
2011/4/20,16.64,47,75.07,12.27,108.28,16.92,107.81,55.37,42.04,20.4,37.92,40.9,164.75,21.39,64.39,44.56,33.925,78.4,93.76,34.04,25.74,20.41,63.72,30.13,59.13,44.24,85.9,37.79,53.69,85.65
2011/4/21,16.97,47.11,75.44,12.31,109.42,16.94,108.13,55.91,42.27,19.95,37.8,40.99,168.28,21.46,64.07,44.68,33.94,76.91,93.92,34.04,25.54,19.79,63.27,30.68,61.32,47.81,87.1,36.91,53.58,86.36
2011/4/25,16.89,47.05,74.9,12.44,108.85,17.1,107.42,55.12,41.93,19.89,37.56,40.53,167.67,21.93,64.11,44.61,33.87,77.13,94.12,34.33,25.61,20.14,63.37,30.55,61.78,47.71,86.54,36.99,53.37,86.22
2011/4/26,17.04,47.1,75.55,12.23,111.94,17.52,108.75,55.06,42.33,20.1,37.21,40.69,168.49,22.48,64.95,45.14,33.465,76.94,95.94,35.06,26.19,20.21,63.83,30.94,61.39,47.35,87.86,37.63,53.91,87.42
2011/4/27,17.18,47.62,76.12,12.33,112.61,17.2,108.97,55.62,42.58,20.65,37.32,41.04,170.37,22.64,65.57,45.5,33.5,77.85,96.47,35.63,26.38,20.63,64.02,31.42,62.25,48.21,87.86,38.25,54.42,87.78
2011/4/28,17.09,48.52,78.55,12.42,112.64,17.32,108.81,56.75,43.01,20.6,37.45,40.54,170.8,22.82,65.38,45.85,33.705,78.04,97.23,35.79,26.72,20.83,64.5,31.37,63.06,49.1,89.01,38.27,54.69,87.34
2011/4/29,17,49.08,79.78,12.28,115.41,17.56,109.44,56.79,43.1,20.45,37.14,40.37,170.58,23.19,65.72,45.63,33.73,78.31,97.21,35.95,26.02,20.96,64.9,31.12,63.28,49.23,89.58,37.78,54.98,88
2011/5/2,17.22,49.65,79.53,12.34,114.37,17.58,108.18,56.19,43.27,20.48,37.35,40.08,172.15,22.91,66.21,45.18,33.86,78.64,96.92,36.31,25.66,21.02,65.18,31.21,63.52,49.88,90,37.56,55.04,86.97
2011/5/3,17.67,49.9,79.51,12.6,113.27,17.42,106.17,55.47,43.07,20.64,37.35,40.33,172.87,23.23,66.26,45.92,33.94,78.94,96.83,36.41,25.83,20.44,65.71,31.88,64.05,49.68,89.85,37.8,55.46,85.62
2011/5/4,17.47,49.7,78.84,12.49,110.77,17.47,104.71,54.51,42.62,20.28,37.19,40.94,170.62,23.48,65.67,45.5,33.73,79.07,96.2,36.56,26.04,20.66,66.47,31.81,63.54,49.56,89.38,37.67,55.37,84.81
2011/5/5,17.01,49.52,78.45,12.3,109.39,17.49,102.62,53.87,42.69,19.9,37.01,40.78,168.46,23.61,65.01,45.17,33.35,78.6,94.92,36.25,25.79,20.37,65.88,31.22,63,49.58,88.53,37.12,55.07,82.62
2011/5/6,17.15,50.2,79.31,12.31,110.34,17.56,102.88,54.63,43.06,20.01,36.99,40.81,168.89,23.25,65.27,45.04,33.45,78.7,95.6,36.39,25.87,20.55,65.27,31.26,63.43,50.12,89.21,37.28,55.02,82.69
2011/5/9,17.53,50.19,79.64,12.18,111.66,17.6,104.09,55.41,43.1,20.07,36.96,41.02,169.1,22.76,65.63,44.96,33.475,79.31,95.99,36.48,25.83,20.6,65.14,31.35,63.39,50.47,89.52,37.24,55.1,83.18
2011/5/10,17.52,50.17,79.95,12.28,112.87,17.79,104.36,55.89,43.91,20.3,37.27,41.57,170.38,23.03,65.76,45.16,33.67,79.71,95.71,36.77,25.67,20.86,65.73,31.69,63.86,50.51,89.81,37.57,55.53,83.34
2011/5/11,17.05,49.83,79.08,12.25,109.98,17.78,102.26,54.12,41.52,20.09,37.23,41.06,169.5,23.41,66.57,44.23,33.66,79.51,95.52,36.63,25.36,20.61,65.92,31.38,63.25,50.02,89.52,37.26,55.17,81.12
2011/5/12,17.15,49.54,79.41,12.2,108.63,16.93,102.76,53.89,41.58,20.14,37.29,40.88,172.24,23.705,67.19,44.09,34.155,80.66,96.65,37.2,25.32,20.89,66.84,31.64,63.85,50.08,89.57,37.43,55.72,81.05
2011/5/13,17.1,49.49,79.03,11.93,106.33,16.88,102.39,52.91,41.52,19.89,37.01,40.41,169.92,23.41,66.62,43.15,34.09,80.74,96.01,37.08,25.03,20.92,66.86,31.41,62.33,49.95,88.98,37.26,55.72,80.87
2011/5/16,16.92,50.07,77.77,11.86,106.09,16.6,101.65,52.92,40.93,19.76,36.98,39.8,168.86,23.64,66.37,42.88,33.915,81.14,95.46,37.3,24.57,20.98,66.94,31.06,62.94,50.17,88.88,36.97,56.06,80.24
2011/5/17,16.45,50.76,76.68,11.9,102.08,16.64,100.41,52.3,41.01,19.59,37.4,36.91,170.5,23.55,66.4,43.81,33.995,80.93,93.86,37.27,24.52,21.14,67.42,31.12,62.57,49.99,87.82,37.11,55.54,80.41
2011/5/18,16.69,51.06,77.14,11.79,105.25,16.65,102.86,53.29,41.42,19.76,37.46,36.49,170.44,23.87,66.5,44.08,34.15,81.5,93.94,37.58,24.7,21.18,67.38,31.2,63,50.61,87.15,37.09,55.18,81.74
2011/5/19,16.67,51.82,78.02,11.69,105.3,16.66,103.87,53.43,41.38,19.96,37.39,36.13,170.59,23.54,66.39,44,34.23,82.51,94.71,37.38,24.715,21.03,67.46,31.4,62.81,50.55,88.1,37.32,55.48,82.33
2011/5/20,16.27,51.19,77.52,11.58,104.33,16.52,102.57,52.74,41.5,19.64,37.05,35.98,170.16,23.22,65.69,43.13,34.15,82.33,93.56,37.06,24.5,20.7,67.36,31.32,62.25,49.74,87.5,37.15,55.29,81.57
2011/5/23,15.98,51.12,76.28,11.42,101.89,16.35,101.37,51.6,41.16,19.39,36.82,35.81,168.26,22.86,65.56,42.55,33.745,82.5,92.49,36.9,24.16,20.59,67.05,31.08,61.44,49.16,86.09,36.85,55.22,80.67
2011/5/24,16.11,50.56,75.57,11.46,101.55,16.27,102.27,51.25,41.09,19.1,36.55,35.95,167.92,22.6,65.78,42.34,33.73,82.64,91.97,36.87,24.15,20.51,67.01,31.16,61.02,47.96,85.62,36.9,54.78,81.29
2011/5/25,16.33,50.41,76.32,11.38,103.25,16.19,103.25,52.16,41.13,19.22,36.63,36.01,167.75,22.68,66.29,42.27,33.455,82.72,92.69,36.69,24.19,20.78,66.38,31,61.46,47.87,86.26,36.4,54.56,81.96
2011/5/26,16.37,50.68,76.66,11.46,104.19,16.25,103.36,51.97,40.99,19.42,36.19,36.55,167.18,22.5,65.51,42.45,33.35,82.43,92.82,36.38,24.67,20.9,66.19,31.11,61.21,47.7,86.39,36.61,54.62,82.39
2011/5/27,16.48,51.13,76.99,11.69,104.6,16.46,103.21,52.56,41.52,19.44,36,36.96,167.5,22.21,66.77,42.79,33.255,81.62,93.47,36.21,24.76,20.93,66.2,31.29,61.52,48.3,86.33,36.67,54.7,82.63
2011/5/31,16.81,51.6,78.03,11.75,105.8,16.8,104.91,53.3,41.63,19.64,36.28,37.38,168.93,22.51,67.29,43.24,33.405,81.54,94.38,36.75,25.01,21.45,67,31.56,62.08,48.95,87.77,36.93,55.22,83.47
2011/6/1,16.09,49.91,75.35,11.24,101.24,16.36,102.49,51.57,40.4,19.13,35.4,36.62,166.56,22,66.48,41.76,33.38,80.98,91.44,36.25,24.43,21.04,66.4,31.17,61.2,48.35,84.3,36.27,54.3,82.02
2011/6/2,16.2,50.09,75.69,11.29,102.19,16.24,101.12,51.17,40.06,19.09,35.09,36.41,166.09,22.08,66.48,41.61,33,80.73,91.46,36.15,24.215,21.02,66.01,30.97,61.18,49.39,84.29,36.17,53.55,81.33
2011/6/3,15.92,49.28,74.84,11.28,101.1,16.01,101,50.29,39.38,18.82,34.63,36.11,165.05,21.74,66.11,41.57,32.765,80.54,90.7,35.82,23.9,20.85,65.43,30.65,61.18,48.85,83.24,35.63,53.66,81.18
2011/6/6,15.61,48.78,74.58,10.83,99.86,15.99,99.68,49.85,39.4,18.46,34.29,35.96,164.75,21.82,66.05,40.53,32.71,80.7,90.62,35.56,24.01,20.74,65.5,30.36,61.06,48.15,83.71,35.21,53.76,80.29
2011/6/7,15.69,48.89,74.18,10.65,99.88,15.5,99.47,50.29,39.35,18.48,34.33,35.57,163.69,22.06,65.5,40.72,32.6,81.14,90.85,35.57,24.06,20.74,65.06,30.31,61.23,47.97,83.25,35.38,53.83,80
2011/6/8,15.41,48.1,73.85,10.54,98.04,15.3,99.95,49.74,39.23,18.51,34.1,35.36,164.34,21.82,66.14,40.39,32.7,81.15,90.91,35.79,23.94,20.68,64.85,30.34,60.69,48.2,83.04,35.9,53.69,80.76
2011/6/9,15.5,48.33,74.18,10.65,99.26,15.3,101.23,50.46,39.37,18.58,34.33,35.46,164.84,21.755,66.78,40.98,32.945,81.26,91.96,36,23.94,20.73,65.01,30.33,61.08,50.6,84.09,35.67,53.62,81.18
2011/6/10,15.28,47.74,72.69,10.8,96.79,15.11,99.67,49.78,38.49,18.32,33.45,35.24,163.18,21.36,66.09,41.05,32.695,80.36,90.73,35.45,23.69,20.11,64.7,30.34,59.21,49.41,82.7,35.19,52.72,79.78
2011/6/13,15.1,48.24,72.94,10.97,95.44,15.06,98.93,49.5,38.37,18.39,33.51,34.65,163.17,21.38,66.59,41.67,32.56,80.73,91.3,35.33,24.04,20.46,64.77,30.55,58.76,49.11,82.77,35.63,52.62,79.23
2011/6/14,15.42,48.15,74.64,10.8,97.86,15.08,100.65,50.29,38.59,18.6,34.73,34.73,164.12,21.81,67.1,41.6,32.805,81.47,92.59,35.64,24.21,20.58,64.75,30.79,58.65,49.6,84.02,35.58,52.91,80.38
2011/6/15,14.96,47.28,73.85,10.5,95.65,14.845,98.41,49.54,38.42,18.39,33.88,34.26,162.33,21.415,66.16,40.68,32.485,81.24,91.03,35.18,23.75,20.2,63.76,30.35,57.54,49.35,83.27,35.12,52.32,78.66
2011/6/16,14.8,48.42,74.01,10.6,95.46,15.05,99.43,49.34,38.02,18.44,34.5,34.96,162.67,21.4,66.32,40.36,32.745,81.81,91.58,35.18,23.99,20.25,64.26,30.43,57.76,49.66,84.35,35.24,52.83,79.22
2011/6/17,14.73,48.5,74.16,10.68,95.95,14.97,99.16,49.57,38.04,18.49,34.52,35,164.44,21.2,66.29,40.8,32.81,82.52,91.78,35.39,24.27,20.26,64.7,30.77,57.92,49.96,84.57,35.51,52.82,79.02
2011/6/20,14.78,48.88,74.52,10.6,98.18,15.14,99.91,50.39,38.23,18.48,34.77,34.99,165.02,21.325,66.51,40.48,32.915,82.69,92.56,35.79,24.47,20.27,65.09,30.96,57.57,51.27,85.54,35.65,53.04,79.71
2011/6/21,15.39,49.55,73.98,10.83,101.39,15.51,101.59,51.72,38.78,18.81,35.43,35.31,166.22,21.66,66.49,40.91,33.13,82.8,93.43,35.78,24.76,20.43,64.22,31.11,58.08,52.22,85.56,35.99,53.29,80.57
2011/6/22,15.29,49.85,72.12,10.79,100.15,15.355,101.07,51.32,38.31,18.56,34.93,35.11,165.68,21.395,66.07,40.69,33.2,82.65,92.8,35.47,24.645,20.26,64.06,30.88,57.32,51.78,85.44,35.94,53.01,79.82
2011/6/23,15.28,49.21,71.25,10.71,100.55,15.47,99.36,51.32,37.82,18.38,35.65,35.23,166.12,21.71,65.67,40.07,32.49,82.29,92.34,34.97,24.63,20.65,63.46,30.72,57.16,51.15,85.12,36.05,53.29,78.44
2011/6/24,15.23,48.34,71.26,10.52,100.01,14.93,97.9,51.96,37.58,17.97,35.08,34.9,165.07,21.19,65.06,39.49,32.465,81.84,90.89,34.55,24.3,20.08,62.59,30.44,56.68,50.46,84.33,36,52.41,76.78
2011/6/27,15.28,49.54,71.62,10.85,100.8,15.05,98.9,51.75,38.07,18.28,35.2,34.98,167.62,21.34,65.25,39.88,32.605,82.32,92.25,34.53,25.18,20.17,62.82,30.76,57.22,51.03,85.33,36.4,52.29,77.92
2011/6/28,15.65,49.82,72.09,10.82,103.84,15.135,100.35,52.66,37.92,18.44,36.06,35.09,170.01,21.49,65.91,39.54,33.015,84.35,93.02,34.91,25.7,20.55,62.72,31.02,57.55,51.77,86.55,36.57,52.53,79.63
2011/6/29,15.82,50.92,72.72,11.14,103.36,15.335,101.28,53.32,38.35,18.56,35.98,35.55,170.54,21.39,66.31,40.45,33.355,84.57,93.11,35.1,25.62,20.67,62.55,31.26,58.57,51.54,86.47,36.72,52.64,80.25
2011/6/30,15.86,51.7,73.93,10.96,106.46,15.61,102.84,54.05,39.04,18.86,36.22,36.4,171.55,22.16,66.52,40.94,33.645,84.32,94.85,35.29,26,20.6,63.57,31.41,58.38,51.58,88.51,37.23,53.14,81.38
2011/7/1,16.31,52.34,74.27,11.09,108.62,15.865,104.09,54.47,39.75,19.2,36.73,37.05,174.54,22.54,67.3,41.58,34.045,85.66,96.67,35.6,26.02,20.76,64.27,31.68,59.11,53.13,90.13,37.8,53.51,82.04
2011/7/5,16.39,52.33,74.15,11,108.43,15.67,105.12,54.45,39.97,19.04,36.59,36.46,175.43,22.44,67.62,41.03,34.15,85.64,96.14,35.49,26.03,20.77,64.26,31.63,58.53,52.85,89.51,37.82,53.39,81.6
2011/7/6,16.24,52.76,74.74,10.74,110.08,15.56,105.08,55.2,39.57,19.05,36.57,36.2,177.71,22.75,67.55,40.56,34.265,85.86,97.24,35.53,26.33,20.78,64.7,31.23,58.61,53.13,90.42,37.54,53.72,81.57
2011/7/7,16.49,53.59,75.99,10.92,111.63,15.9,106.59,55.84,39.74,19.3,37.05,36.45,176.48,23.23,67.92,41.32,34.375,86.06,97.97,35.73,26.77,20.23,64.95,31.23,58.9,52.63,91.39,37.42,54.49,82.36
2011/7/8,16.38,53.07,75.07,10.7,110.41,15.74,105.89,55.42,39.91,18.99,36.62,36.43,176.49,23.09,67.57,40.74,34.34,85.6,97.62,36.12,26.92,20.16,64.93,31.14,58.66,52.08,90.35,37.48,54.08,82.42
2011/7/11,15.91,52.27,73.35,10.35,108.16,15.43,104.41,54.8,39.22,18.63,36.36,35.29,174.99,22.85,67.27,39.43,34.05,85.35,96.56,35.68,26.63,20.04,64.72,30.8,58.25,50.94,89.13,37.12,53.87,81.9
2011/7/12,15.71,52.4,71.93,10.21,106.93,15.6,104.39,54.34,39.15,18.38,36.1,35.26,174.05,22.46,67,39.39,33.925,85.01,95.88,35.63,26.54,20,64.53,30.77,58.33,51.41,88.46,37.09,53.92,81.89
2011/7/13,15.85,51.95,72.17,10.2,108.64,15.57,105.09,54.6,39.56,18.51,36.13,35.44,174.32,22.47,67.63,39.62,34.03,84.96,96.19,36.03,26.63,19.99,64.64,30.82,58.47,51.73,88.17,36.94,54.02,82.48
2011/7/14,15.46,51.38,71.19,10.07,107.58,15.43,104.67,53.82,39.58,18.53,35.96,35.13,174.23,22.27,67.66,40.35,33.835,85.81,94.98,36.31,26.47,19.91,64.6,30.58,57.73,52.27,87.82,36.88,53.63,82.24
2011/7/15,15.48,51.81,71.28,10,109.36,15.59,106.19,54.09,39.27,18.41,35.91,35.09,175.54,22.37,67.45,39.98,33.765,85.48,95.47,35.93,26.78,19.75,64.83,30.31,57.9,51.97,88.32,36.82,53.63,83
2011/7/18,15.17,51.33,69.55,9.72,107.8,15.435,106.23,53.47,38.75,18.29,35.69,35.02,175.28,22.28,67.09,39.83,33.56,85.4,94.6,35.49,26.59,19.64,64.55,30.12,56.52,51.95,87.62,36.71,53.32,82.65
2011/7/19,15.45,51.81,70.53,9.57,109.64,15.66,107.48,54.1,39.54,18.58,36.11,35.61,185.21,23.07,66.72,40.39,34.66,86.21,94.27,35.79,27.55,19.95,64.61,30.33,57.03,51.45,88.82,36.97,53.97,83.63
2011/7/20,15.51,52.09,72.07,9.85,110.31,15.82,107.1,54.26,39.36,18.79,36.41,35.28,183.65,22.99,66.24,40.96,34.435,86.27,94.25,35.59,27.06,19.9,64.2,30.23,57.06,51.51,87.22,37.33,53.89,83.3
